,lat,lng,counts,duration,dur_per_user
72,55.70958709716797,37.6015739440918,250,19157,76
73,55.70958709716797,37.60957336425781,903,90272,99
74,55.709590911865234,37.601593017578125,170,8758,51
75,55.709590911865234,37.609554290771484,932,149830,160
76,55.709716796875,37.66371536254883,799,45970,57
77,55.70974349975586,37.61865234375,378,16618,43
78,55.709774017333984,37.663841247558594,1854,64932,35
79,55.709815979003906,37.60361862182617,333,28881,86
80,55.709815979003906,37.6186637878418,895,65973,73
81,55.70982360839844,37.60369110107422,738,50760,68
82,55.71000289916992,37.589630126953125,3039,154583,50
83,55.71010971069336,37.59334945678711,4876,423557,86
84,55.710205078125,37.59928512573242,2851,236016,82
85,55.71028137207031,37.60573959350586,193,16310,84
86,55.71028518676758,37.605621337890625,409,15066,36
87,55.71043395996094,37.61779022216797,116,7969,68
88,55.710453033447266,37.62226867675781,13771,991022,71
89,55.710472106933594,37.61776351928711,165,8659,52
90,55.71052551269531,37.58571243286133,1291,86373,66
91,55.71053695678711,37.58570861816406,1071,59436,55
92,55.710575103759766,37.66395950317383,425,21038,49
93,55.71060562133789,37.61927795410156,399,17970,45
94,55.71061706542969,37.663917541503906,576,35732,62
95,55.710838317871094,37.61928939819336,2236,118972,53
96,55.71084976196289,37.60105514526367,2693,166866,61
97,55.71108627319336,37.64839553833008,300,11544,38
98,55.71109390258789,37.58659744262695,1086,33021,30
99,55.71109390258789,37.658111572265625,4081,313264,76
100,55.71115493774414,37.618812561035156,1469,80434,54
101,55.71116256713867,37.617889404296875,1396,81311,58
102,55.711219787597656,37.61643600463867,967,53371,55
103,55.711246490478516,37.615577697753906,1278,60245,47
104,55.71131896972656,37.60535430908203,1879,116210,61
105,55.711326599121094,37.605369567871094,1597,118682,74
106,55.711341857910156,37.61221694946289,964,41600,43
107,55.711341857910156,37.612247467041016,2567,179337,69
108,55.71153259277344,37.66045379638672,501,17518,34
109,55.711551666259766,37.66518020629883,1228,34279,27
110,55.71155548095703,37.665283203125,7590,514902,67
111,55.71158218383789,37.66062927246094,594,22800,38
112,55.71159362792969,37.63240051269531,1103,65898,59
113,55.71162033081055,37.586429595947266,3373,146983,43
114,55.71162414550781,37.60604476928711,2465,107426,43
115,55.711631774902344,37.60604476928711,1215,47661,39
116,55.71165084838867,37.607017517089844,1421,60222,42
117,55.71181869506836,37.612770080566406,2036,97224,47
118,55.712032318115234,37.611297607421875,665,21205,31
119,55.712032318115234,37.6113166809082,443,19225,43
120,55.71204376220703,37.60993194580078,1493,64199,43
121,55.71211624145508,37.6085090637207,1677,118640,70
122,55.71211624145508,37.60852813720703,343,10475,30
123,55.71236801147461,37.66514205932617,566,22524,39
124,55.71238708496094,37.60702133178711,1925,143115,74
125,55.712406158447266,37.598079681396484,164,14648,89
126,55.71241760253906,37.59872817993164,316,17404,55
127,55.71249771118164,37.613651275634766,345,19180,55
128,55.71260070800781,37.61576461791992,94,6300,67
129,55.7126579284668,37.66468811035156,914,23472,25
130,55.712703704833984,37.66504669189453,413,20999,50
131,55.71273422241211,37.61311721801758,140,4877,34
132,55.71280288696289,37.61311340332031,214,14680,68
133,55.71281433105469,37.60031509399414,582,31202,53
134,55.71284103393555,37.61570358276367,125,8637,69
135,55.713104248046875,37.621925354003906,3891,212355,54
136,55.713104248046875,37.62194061279297,1153,61930,53
137,55.713443756103516,37.59857177734375,141,8880,62
138,55.71348571777344,37.598548889160156,340,24773,72
139,55.7134895324707,37.607444763183594,3161,158692,50
140,55.7136344909668,37.627384185791016,228,18882,82
141,55.713836669921875,37.662532806396484,295,22113,74
142,55.713932037353516,37.589263916015625,2449,84199,34
143,55.713985443115234,37.61575698852539,171,8155,47
144,55.7139892578125,37.66239929199219,342,18376,53
145,55.714027404785156,37.615753173828125,240,13317,55
146,55.71408462524414,37.59749221801758,204,19696,96
147,55.71420669555664,37.647220611572266,1027,50475,49
148,55.7142219543457,37.622032165527344,1042,54962,52
149,55.714229583740234,37.622013092041016,763,43779,57
150,55.71424865722656,37.59410095214844,667,29035,43
151,55.71426773071289,37.59641647338867,421,34024,80
152,55.71428298950195,37.596458435058594,388,18472,47
153,55.71441650390625,37.590999603271484,3286,125266,38
154,55.714420318603516,37.5948600769043,159,16319,102
155,55.714439392089844,37.6055793762207,4729,376014,79
156,55.71472930908203,37.610069274902344,1178,79520,67
157,55.7147331237793,37.610103607177734,816,47048,57
158,55.7147331237793,37.61224365234375,272,17202,63
159,55.714744567871094,37.61207580566406,242,12021,49
160,55.71474838256836,37.61807632446289,264,12089,45
161,55.71477127075195,37.61589813232422,230,9622,41
162,55.71480941772461,37.608001708984375,4630,258971,55
163,55.715091705322266,37.61585235595703,394,22584,57
164,55.71515655517578,37.61343002319336,521,39238,75
165,55.71522903442383,37.61344528198242,217,12692,58
166,55.71535873413086,37.664207458496094,291,11781,40
167,55.71540832519531,37.61753845214844,156,7040,45
168,55.715423583984375,37.61753845214844,143,5771,40
169,55.715476989746094,37.664161682128906,271,7135,26
170,55.71549987792969,37.619842529296875,491,25648,52
171,55.71560287475586,37.66063690185547,273,16779,61
172,55.71571350097656,37.622074127197266,1042,45976,44
173,55.715721130371094,37.622074127197266,692,25663,37
174,55.71577453613281,37.61972427368164,756,97255,128
175,55.715816497802734,37.57756042480469,528,51796,98
176,55.715850830078125,37.57762145996094,961,64355,66
177,55.71585464477539,37.66088104248047,417,39290,94
178,55.715919494628906,37.66212463378906,108,5634,52
179,55.7160530090332,37.615806579589844,299,14560,48
180,55.716068267822266,37.61581802368164,125,5922,47
181,55.71613311767578,37.60838317871094,1749,89556,51
182,55.71614074707031,37.6083984375,2147,126043,58
183,55.716339111328125,37.60212707519531,961,91424,95
184,55.71638107299805,37.61347961425781,509,23028,45
185,55.71648406982422,37.62206268310547,259,13364,51
186,55.71651077270508,37.61781692504883,426,19593,45
187,55.716514587402344,37.6133918762207,168,7203,42
188,55.7165641784668,37.617835998535156,536,46317,86
189,55.716575622558594,37.57872772216797,878,48170,54
190,55.71659469604492,37.61197280883789,454,24370,53
191,55.71660232543945,37.57878875732422,739,34182,46
192,55.71660614013672,37.61213302612305,640,41912,65
193,55.71662139892578,37.663814544677734,361,9861,27
194,55.71666717529297,37.66382598876953,840,51086,60
195,55.716732025146484,37.61524963378906,225,9171,40
196,55.7167854309082,37.6619987487793,140,23573,168
197,55.71683883666992,37.6195182800293,1070,46787,43
198,55.71684265136719,37.61956024169922,803,40633,50
199,55.7169189453125,37.619117736816406,570,26031,45
200,55.716983795166016,37.662349700927734,644,39960,62
201,55.717002868652344,37.60855484008789,3876,162001,41
202,55.7170524597168,37.593658447265625,4239,165940,39
203,55.717079162597656,37.62773513793945,204,13784,67
204,55.717124938964844,37.66280746459961,201,6848,34
205,55.71722412109375,37.57986831665039,1302,82905,63
206,55.717323303222656,37.62773895263672,180,9423,52
207,55.71733093261719,37.6220817565918,621,24497,39
208,55.71733856201172,37.62207794189453,1213,59624,49
209,55.717342376708984,37.644901275634766,197,13253,67
210,55.71738052368164,37.644203186035156,1710,195593,114
211,55.717567443847656,37.6470832824707,1307,86592,66
212,55.717811584472656,37.60334014892578,998,4295061222,4303668
213,55.71788787841797,37.622108459472656,343,13696,39
214,55.71797180175781,37.67621612548828,3041,377656,124
215,55.717979431152344,37.67621612548828,1881,199781,106
216,55.71806335449219,37.660987854003906,206,10008,48
217,55.71806335449219,37.66109085083008,191,12156,63
218,55.71806335449219,37.6625862121582,432,25214,58
219,55.71808624267578,37.662986755371094,787,29675,37
220,55.718177795410156,37.61382293701172,250,10226,40
221,55.71820831298828,37.60845184326172,2616,110567,42
222,55.71821975708008,37.60845184326172,1723,61422,35
223,55.71826171875,37.609039306640625,4214,255792,60
224,55.71829605102539,37.595394134521484,726,20703,28
225,55.71829605102539,37.59541320800781,746,16752,22
226,55.71833419799805,37.62773513793945,242,13439,55
227,55.71841812133789,37.61375045776367,247,18783,76
228,55.718421936035156,37.627742767333984,208,11329,54
229,55.71866226196289,37.64828872680664,414,19194,46
230,55.71871566772461,37.64836883544922,635,38492,60
231,55.718719482421875,37.660186767578125,961,68116,70
232,55.71879577636719,37.57030487060547,788,59150,75
233,55.71882629394531,37.66300582885742,400,18311,45
234,55.718849182128906,37.660343170166016,1866,264968,141
235,55.71889114379883,37.568199157714844,328,20591,62
236,55.718929290771484,37.60836410522461,7006,676346,96
237,55.7190055847168,37.60403060913086,763,43926,57
238,55.71901321411133,37.60403060913086,725,76081,104
239,55.71908950805664,37.56745147705078,458,26830,58
240,55.7191276550293,37.58248519897461,4507,449060,99
241,55.719139099121094,37.64795684814453,123,9630,78
242,55.71915054321289,37.61811065673828,1330,120839,90
243,55.71919250488281,37.60883331298828,817,37959,46
244,55.71920394897461,37.608848571777344,991,46217,46
245,55.71921157836914,37.61805725097656,1516,140781,92
246,55.71924591064453,37.59680938720703,890,24852,27
247,55.71924591064453,37.596824645996094,456,16015,35
248,55.71943664550781,37.648441314697266,182,20086,110
249,55.71945571899414,37.61381912231445,155,6054,39
250,55.719539642333984,37.614463806152344,197,10264,52
251,55.7195930480957,37.62227249145508,1025,45431,44
252,55.719669342041016,37.60787582397461,10,667,66
253,55.7197151184082,37.56977462768555,468,31053,66
254,55.7197151184082,37.569793701171875,481,32006,66
255,55.719722747802734,37.56977462768555,286,11189,39
256,55.719913482666016,37.66304397583008,487,28990,59
257,55.7199592590332,37.66304397583008,469,27511,58
258,55.720027923583984,37.58121109008789,1833,188249,102
259,55.720027923583984,37.58123016357422,303,23391,77
260,55.72016525268555,37.598236083984375,2530,87884,34
261,55.7202033996582,37.61607360839844,397,18133,45
262,55.72021484375,37.61642074584961,427,20117,47
263,55.72039031982422,37.57209396362305,901,68172,75
264,55.72039794921875,37.57210922241211,662,26764,40
265,55.720420837402344,37.61793518066406,670,56454,84
266,55.720428466796875,37.61848449707031,541,28668,52
267,55.720542907714844,37.56687927246094,721,66963,92
268,55.72055435180664,37.566864013671875,884,52799,59
269,55.720611572265625,37.60558319091797,2534,223488,88
270,55.72069549560547,37.60946273803711,1675,132154,78
271,55.72076416015625,37.62045669555664,627,20284,32
272,55.720767974853516,37.62068557739258,2332,136258,58
273,55.72077178955078,37.60951232910156,1561,71295,45
274,55.72086715698242,37.62275695800781,3092,223600,72
275,55.720977783203125,37.617740631103516,3943,509766,129
276,55.72098159790039,37.60389709472656,173,19603,113
277,55.72098922729492,37.6038818359375,616,49613,80
278,55.72112274169922,37.60065841674805,2768,110301,39
279,55.72114181518555,37.60067367553711,1564,66999,42
280,55.72114562988281,37.606163024902344,1062,49167,46
281,55.72119903564453,37.613922119140625,892,60157,67
282,55.72125244140625,37.57854080200195,1055,77050,73
283,55.72126388549805,37.57852554321289,213,10984,51
284,55.72127151489258,37.56449890136719,740,37652,50
285,55.72127914428711,37.56447982788086,1222,81254,66
286,55.721317291259766,37.576961517333984,871,61073,70
287,55.721317291259766,37.585426330566406,369,33416,90
288,55.721336364746094,37.57694625854492,371,19752,53
289,55.721343994140625,37.57693099975586,179,11596,64
290,55.72138214111328,37.628448486328125,1624,108870,67
291,55.7214241027832,37.56748580932617,907,132715,146
292,55.72152328491211,37.6218376159668,1549,76564,49
293,55.7215576171875,37.57365798950195,1011,40144,39
294,55.72159194946289,37.563419342041016,1552,141817,91
295,55.72159194946289,37.56343460083008,725,48983,67
296,55.72161865234375,37.567909240722656,377,47900,127
297,55.72162628173828,37.567909240722656,469,25794,54
298,55.721641540527344,37.57551574707031,939,43137,45
299,55.72178268432617,37.609867095947266,881,36296,41
300,55.72182846069336,37.60989761352539,1122,49323,43
301,55.721866607666016,37.66310501098633,549,26991,49
302,55.72188186645508,37.583866119384766,302,34639,114
303,55.721893310546875,37.583866119384766,162,7887,48
304,55.72190856933594,37.663108825683594,279,11269,40
305,55.72199249267578,37.561527252197266,6522,643211,98
306,55.72200012207031,37.5615234375,5041,423870,84
307,55.722084045410156,37.60065841674805,2220,85430,38
308,55.72209548950195,37.60700225830078,2038,187205,91
309,55.72210693359375,37.60702133178711,564,39623,70
310,55.72212219238281,37.61705017089844,1040,46100,44
311,55.722129821777344,37.57650375366211,622,27178,43
312,55.72214126586914,37.57650375366211,472,28612,60
313,55.722164154052734,37.583187103271484,377,29935,79
314,55.722171783447266,37.58320236206055,276,22072,79
315,55.72227096557617,37.62265396118164,2122,105003,49
316,55.72245788574219,37.56903839111328,544,80570,148
317,55.72245788574219,37.64340591430664,259,25124,97
318,55.72260284423828,37.58251953125,544,42376,77
319,55.72273254394531,37.575096130371094,355,21463,60
320,55.72275161743164,37.575077056884766,1202,48612,40
